filename,category,word_count,has_specific_data,has_unique_content,template_phrases_count,duplicate_conclusions,grade,notes
laser-thins-skin-myth.html,skincare/myths,627,Y,N,1,Y,FAIL,Generic/non-unique content; Multiple conclusion headings
lemon-juice-dark-spots-myth.html,skincare/myths,519,Y,N,4,Y,FAIL,Generic/non-unique content; Too many template phrases (4); Multiple conclusion headings
myth-a-base-tan-protects-you-from-sunburn.html,skincare/myths,827,Y,N,0,N,FAIL,Generic/non-unique content
myth-antibiotics-always-clear-acne.html,skincare/myths,824,Y,N,0,N,FAIL,Generic/non-unique content
myth-botox-makes-your-face-frozen.html,skincare/myths,822,Y,N,0,N,FAIL,Generic/non-unique content
myth-chemical-peels-are-dangerous.html,skincare/myths,821,Y,N,0,N,FAIL,Generic/non-unique content
myth-dark-skin-doesnt-need-sunscreen.html,skincare/myths,822,Y,N,0,N,FAIL,Generic/non-unique content
myth-drinking-water-alone-hydrates-your-skin.html,skincare/myths,834,Y,N,0,N,FAIL,Generic/non-unique content
myth-expensive-skincare-works-better.html,skincare/myths,821,Y,N,0,N,FAIL,Generic/non-unique content
myth-fillers-stretch-your-skin-out.html,skincare/myths,822,Y,N,0,N,FAIL,Generic/non-unique content
myth-higher-spf-means-you-can-stay-out-longer.html,skincare/myths,838,Y,N,0,N,FAIL,Generic/non-unique content
myth-laser-treatments-thin-your-skin.html,skincare/myths,832,Y,N,0,N,FAIL,Generic/non-unique content
myth-natural-remedies-are-always-safer.html,skincare/myths,825,Y,N,0,N,FAIL,Generic/non-unique content
myth-oily-skin-doesnt-need-moisturizer.html,skincare/myths,832,Y,N,0,N,FAIL,Generic/non-unique content
myth-once-you-start-botox-you-cant-stop.html,skincare/myths,836,Y,N,0,N,FAIL,Generic/non-unique content
myth-popping-pimples-makes-them-heal-faster.html,skincare/myths,823,Y,N,0,N,FAIL,Generic/non-unique content
myth-pores-open-and-close-with-temperature.html,skincare/myths,834,Y,N,0,N,FAIL,Generic/non-unique content
myth-steroid-creams-are-always-dangerous.html,skincare/myths,832,Y,N,0,N,FAIL,Generic/non-unique content
myth-sunscreen-causes-vitamin-d-deficiency.html,skincare/myths,825,Y,N,0,N,FAIL,Generic/non-unique content
myth-toothpaste-cures-pimples.html,skincare/myths,828,Y,N,0,N,FAIL,Generic/non-unique content
myth-you-can-shrink-your-pores-permanently.html,skincare/myths,834,Y,N,0,N,FAIL,Generic/non-unique content
myth-you-dont-need-sunscreen-on-cloudy-days.html,skincare/myths,827,Y,N,0,N,FAIL,Generic/non-unique content
myth-you-need-to-let-your-skin-breathe.html,skincare/myths,827,Y,N,0,N,FAIL,Generic/non-unique content
myth-you-should-scrub-eczema-away.html,skincare/myths,822,Y,N,0,N,FAIL,Generic/non-unique content
natural-always-better-myth.html,skincare/myths,585,Y,N,3,Y,FAIL,Generic/non-unique content; Too many template phrases (3); Multiple conclusion headings
one-laser-session-myth.html,skincare/myths,560,Y,N,3,Y,FAIL,Generic/non-unique content; Too many template phrases (3); Multiple conclusion headings
spf-100-myth.html,skincare/myths,345,Y,N,3,Y,FAIL,Generic/non-unique content; Too many template phrases (3); Multiple conclusion headings
sun-clears-acne-myth.html,skincare/myths,502,Y,N,4,Y,FAIL,Generic/non-unique content; Too many template phrases (4); Multiple conclusion headings
sunscreen-causes-cancer-myth.html,skincare/myths,415,Y,N,1,Y,FAIL,Generic/non-unique content; Multiple conclusion headings
tanning-beds-safer-myth.html,skincare/myths,385,Y,N,3,Y,FAIL,Generic/non-unique content; Too many template phrases (3); Multiple conclusion headings
ten-step-routine-myth.html,skincare/myths,565,Y,N,4,Y,FAIL,Generic/non-unique content; Too many template phrases (4); Multiple conclusion headings
toothpaste-pimple-myth.html,skincare/myths,398,Y,N,2,Y,FAIL,Generic/non-unique content; Multiple conclusion headings
wrinkles-40s-myth.html,skincare/myths,694,Y,N,4,Y,FAIL,Generic/non-unique content; Too many template phrases (4); Multiple conclusion headings
acne-extraction.html,skincare/procedures-az,313,Y,N,4,Y,FAIL,Generic/non-unique content; Too many template phrases (4); Multiple conclusion headings
acne-surgery-extraction-and-drainage-procedures.html,skincare/procedures-az,835,Y,N,0,N,FAIL,Generic/non-unique content
biologic-injection-therapy.html,skincare/procedures-az,320,Y,N,0,Y,FAIL,Generic/non-unique content; Multiple conclusion headings
biopsy-types-in-dermatology-a-complete-guide.html,skincare/procedures-az,871,Y,N,0,N,FAIL,Generic/non-unique content
botox-treatment.html,skincare/procedures-az,307,Y,N,1,Y,FAIL,Generic/non-unique content; Multiple conclusion headings
chemical-peel.html,skincare/procedures-az,310,Y,N,1,Y,FAIL,Generic/non-unique content; Multiple conclusion headings
coolsculpting.html,skincare/procedures-az,314,Y,Y,1,Y,FAIL,Multiple conclusion headings
cryotherapy-freezing-skin-conditions-a-to-z.html,skincare/procedures-az,820,Y,N,0,N,FAIL,Generic/non-unique content
cryotherapy.html,skincare/procedures-az,295,Y,Y,5,Y,FAIL,Too short (< 300 words)
dermabrasion.html,skincare/procedures-az,296,Y,Y,2,Y,FAIL,Too short (< 300 words)
dermal-filler-injection.html,skincare/procedures-az,334,Y,N,2,Y,FAIL,Generic/non-unique content; Multiple conclusion headings
electrolysis.html,skincare/procedures-az,340,Y,Y,1,Y,FAIL,Multiple conclusion headings
electrosurgery-in-dermatology-complete-reference.html,skincare/procedures-az,853,Y,N,0,N,FAIL,Generic/non-unique content
excisional-biopsy.html,skincare/procedures-az,330,Y,N,3,Y,FAIL,Generic/non-unique content; Too many template phrases (3); Multiple conclusion headings
hair-transplant-procedures-fue-fut-and-beyond.html,skincare/procedures-az,861,Y,N,0,N,FAIL,Generic/non-unique content
hydrafacial.html,skincare/procedures-az,318,Y,Y,4,Y,FAIL,Too many template phrases (4); Multiple conclusion headings
index.html,skincare/procedures-az,816,Y,N,0,N,FAIL,Generic/non-unique content
intralesional-injection-steroid-and-treatment-guide.html,skincare/procedures-az,838,Y,N,0,N,FAIL,Generic/non-unique content
ipl-photofacial.html,skincare/procedures-az,352,Y,N,4,Y,FAIL,Generic/non-unique content; Too many template phrases (4); Multiple conclusion headings
kybella-injection.html,skincare/procedures-az,344,Y,N,3,Y,FAIL,Generic/non-unique content; Too many template phrases (3); Multiple conclusion headings
laser-hair-removal.html,skincare/procedures-az,374,Y,N,4,Y,FAIL,Generic/non-unique content; Too many template phrases (4); Multiple conclusion headings
laser-skin-resurfacing.html,skincare/procedures-az,408,Y,N,7,Y,FAIL,Generic/non-unique content; Too many template phrases (7); Multiple conclusion headings
microdermabrasion.html,skincare/procedures-az,328,Y,Y,4,Y,FAIL,Too many template phrases (4); Multiple conclusion headings
microneedling.html,skincare/procedures-az,326,Y,Y,2,Y,FAIL,Multiple conclusion headings
mohs-surgery.html,skincare/procedures-az,379,Y,N,2,Y,FAIL,Generic/non-unique content; Multiple conclusion headings
photodynamic-therapy.html,skincare/procedures-az,345,Y,N,1,Y,FAIL,Generic/non-unique content; Multiple conclusion headings
phototherapy-uvb-and-puva-treatment-reference.html,skincare/procedures-az,829,Y,N,0,N,FAIL,Generic/non-unique content
platelet-rich-plasma-therapy.html,skincare/procedures-az,363,Y,N,5,Y,FAIL,Generic/non-unique content; Too many template phrases (5); Multiple conclusion headings
punch-biopsy.html,skincare/procedures-az,365,Y,N,2,Y,FAIL,Generic/non-unique content; Multiple conclusion headings
radiofrequency-skin-tightening.html,skincare/procedures-az,356,Y,N,3,Y,FAIL,Generic/non-unique content; Too many template phrases (3); Multiple conclusion headings
sclerotherapy-vein-treatment-procedure-guide.html,skincare/procedures-az,821,Y,N,0,N,FAIL,Generic/non-unique content
sclerotherapy.html,skincare/procedures-az,329,Y,Y,5,Y,FAIL,Too many template phrases (5); Multiple conclusion headings
shave-biopsy.html,skincare/procedures-az,343,Y,N,1,Y,FAIL,Generic/non-unique content; Multiple conclusion headings
thread-lift.html,skincare/procedures-az,337,Y,N,4,Y,FAIL,Generic/non-unique content; Too many template phrases (4); Multiple conclusion headings
tissue-expansion-in-dermatologic-surgery.html,skincare/procedures-az,882,Y,N,0,N,FAIL,Generic/non-unique content
